    0           0.44788100          -336.858943                    0 
    1           0.44788000          -336.858966           -2.285e-05 
    2           0.44787800          -336.859011           -6.813e-05 
    3           0.44787800          -336.859079          -0.00013546 
    4           0.44787600          -336.859169          -0.00022635 
    5           0.44787300          -336.859279          -0.00033628 
    6           0.44785400          -336.859417          -0.00047417 
    7           0.44783400          -336.859570           -0.0006273 
    8           0.44773500          -336.859752          -0.00080895 
    9           0.44764700          -336.859943          -0.00100005 
   10           0.44756400          -336.860164          -0.00122061 
   11           0.44735400          -336.860411          -0.00146841 
   12           0.44707400          -336.860669          -0.00172574 
   13           0.44670300          -336.860956          -0.00201246 
   14           0.44621700          -336.861258           -0.0023151 
   15           0.44560700          -336.861587          -0.00264442 
   16           0.44482900          -336.861930          -0.00298676 
   17           0.44387800          -336.862300          -0.00335678 
   18           0.44267800          -336.862682          -0.00373906 
   19           0.44127100          -336.863092          -0.00414859 
   20           0.43955100          -336.863512          -0.00456908 
   21           0.43754700          -336.863960          -0.00501677 
   22           0.43523300          -336.864443          -0.00549953 
   23           0.43241200          -336.864911          -0.00596767 
   24           0.42918800          -336.865417          -0.00647364 
   25           0.42555900          -336.865907          -0.00696412 
   26           0.42125900          -336.866450          -0.00750648 
   27           0.41658800          -336.867010          -0.00806659 
   28           0.41114600          -336.867563          -0.00861957 
   29           0.40528800          -336.868144          -0.00920091 
   30           0.39857800          -336.868761          -0.00981783 
   31           0.39127800          -336.869366           -0.0104233 
   32           0.38325700          -336.869971           -0.0110278 
   33           0.37459200          -336.870619           -0.0116763 
   34           0.36523900          -336.871277           -0.0123339 
   35           0.35522800          -336.871931           -0.0129875 
   36           0.34443500          -336.872605           -0.0136623 
   37           0.33300900          -336.873285           -0.0143423 
   38           0.32087700          -336.873992           -0.0150485 
   39           0.30869800          -336.874680           -0.0157371 
   40           0.29498900          -336.875406           -0.0164633 
   41           0.28157100          -336.876136           -0.0171933 
   42           0.26736000          -336.876857           -0.0179139 
   43           0.25274400          -336.877598           -0.0186547 
   44           0.23805100          -336.878353           -0.0194098 
   45           0.22361600          -336.879087           -0.0201435 
   46           0.20883800          -336.879830           -0.0208869 
   47           0.19301800          -336.880590           -0.0216471 
   48           0.17962000          -336.881339           -0.0223957 
   49           0.16432500          -336.882070           -0.0231269 
   50           0.15315600          -336.882795           -0.0238521 
   51           0.13729100          -336.883511           -0.0245683 
   52           0.13323700          -336.884196            -0.025253 
   53           0.14688800          -336.884820           -0.0258768 
   54           0.15289100          -336.885400           -0.0264571 
   55           0.17979900          -336.885810            -0.026867 
   56           0.13224300          -336.886096           -0.0271526 
   57           0.11513300          -336.886312           -0.0273689 
   58           0.11223300          -336.886525            -0.027582 
   59           0.11011100          -336.886704           -0.0277609 
   60           0.10976500          -336.886882           -0.0279385 
   61           0.10832000          -336.887026           -0.0280825 
   62           0.10858000          -336.887146           -0.0282029 
   63           0.10696700          -336.887260           -0.0283167 
   64           0.11361500          -336.887353           -0.0284095 
   65           0.12065000          -336.887415           -0.0284722 
   66           0.12914200          -336.887463           -0.0285204 
   67           0.13867800          -336.887519           -0.0285763 
   68           0.14856500          -336.887503           -0.0285598 
   69           0.15823100          -336.887490            -0.028547 
   70           0.16967500          -336.887480           -0.0285366 
   71           0.18074000          -336.887411           -0.0284681 
   72           0.19261900          -336.887350           -0.0284066 
   73           0.20577600          -336.887232            -0.028289 
   74           0.21781200          -336.887126           -0.0281831 
   75           0.23125900          -336.887016            -0.028073 
   76           0.24377500          -336.886862            -0.027919 
   77           0.25684700          -336.886715            -0.027772 
   78           0.27019800          -336.886535           -0.0275922 
   79           0.28335900          -336.886349           -0.0274062 
   80           0.29666800          -336.886136           -0.0271933 
   81           0.31018700          -336.885894           -0.0269514 
   82           0.32303700          -336.885675           -0.0267315 
   83           0.33572300          -336.885437           -0.0264939 
   84           0.34870100          -336.885156           -0.0262127 
   85           0.36132500          -336.884878           -0.0259346 
   86           0.37381200          -336.884572           -0.0256286 
   87           0.38613600          -336.884291           -0.0253477 
   88           0.39803900          -336.883946           -0.0250025 
   89           0.40988700          -336.883637           -0.0246935 
   90           0.42115800          -336.883286           -0.0243425 
   91           0.43269400          -336.882903           -0.0239603 
   92           0.44318000          -336.882536           -0.0235928 
   93           0.45387200          -336.882159           -0.0232161 
   94           0.46359100          -336.881727           -0.0227841 
   95           0.47337300          -336.881317           -0.0223744 
   96           0.48202100          -336.880873           -0.0219297 
   97           0.48971400          -336.880423           -0.0214803 
   98           0.49711700          -336.879978           -0.0210348 
   99           0.50361300          -336.879470            -0.020527 
  100           0.50804000          -336.878987            -0.020044 
  101           0.51192900          -336.878483           -0.0195401 
  102           0.51365500          -336.877938           -0.0189952 
  103           0.51277600          -336.877411           -0.0184678 
  104           0.50936100          -336.876871           -0.0179281 
  105           0.50235100          -336.876308           -0.0173647 
  106           0.49100000          -336.875745           -0.0168018 
  107           0.47463400          -336.875175           -0.0162323 
  108           0.45281300          -336.874613           -0.0156703 
  109           0.42580200          -336.874022           -0.0150787 
  110           0.39309500          -336.873493           -0.0145501 
  111           0.35767800          -336.872973           -0.0140298 
  112           0.31858000          -336.872469           -0.0135255 
  113           0.27813200          -336.872025           -0.0130823 
  114           0.23619600          -336.871659           -0.0127161 
  115           0.19700100          -336.871403             -0.01246 
  116           0.15886600          -336.871257            -0.012314 
  117           0.13431200          -336.871293           -0.0123497 
  118           0.13930600          -336.871535           -0.0125921 
  119           0.15768100          -336.871928           -0.0129854 
  120           0.23407200          -336.872410           -0.0134669 
  121           0.14569100          -336.872706           -0.0137625 
  122           0.15595900          -336.872942           -0.0139985 
  123           0.17553700          -336.873215           -0.0142723 
  124           0.19489500          -336.873476           -0.0145327 
  125           0.21040100          -336.873781           -0.0148382 
  126           0.22162900          -336.874096           -0.0151529 
  127           0.23007700          -336.874419           -0.0154757 
  128           0.23695600          -336.874744           -0.0158005 
  129           0.24209600          -336.875094           -0.0161511 
  130           0.24597300          -336.875459           -0.0165162 
  131           0.24792300          -336.875802           -0.0168589 
  132           0.24804900          -336.876188           -0.0172448 
  133           0.24661800          -336.876561           -0.0176184 
  134           0.24345100          -336.876965           -0.0180219 
  135           0.23889100          -336.877353           -0.0184095 
  136           0.23284900          -336.877773           -0.0188297 
  137           0.22566700          -336.878183           -0.0192395 
  138           0.21738300          -336.878609           -0.0196663 
  139           0.20824800          -336.879031           -0.0200877 
  140           0.19820600          -336.879469           -0.0205264 
