   0         0.019126      -337.408900         0.000000 
   1         0.019860      -336.926900         0.482000 
   2         0.003131      -336.522200         0.886700 
   3         0.007994      -338.251500        -0.842600 
   4         0.008993      -338.537700        -1.128800 
   5         0.007478      -338.207900        -0.799000 
   6         0.027178      -338.972300        -1.563400 
